,ï»¿Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,age_group
2556,1,15,1,9147,1,1,130.0,26,1,1,2,3,130.0,0,0,0,1,0,0,1,0,5,10,4,12.0,0,0,5,6,5,11.4,0,11.1,0.6,2.02,Graduate,17-30
2557,1,1,2,171,1,1,165.0,1,3,3,2,2,163.6,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Enrolled,17-30
2558,1,43,1,9147,1,1,142.0,1,38,19,141,171,115.0,0,0,0,1,0,0,0,0,5,11,5,11.5,0,0,5,9,2,10.66666667,0,13.9,-0.3,0.79,Enrolled,17-30
2559,1,1,1,9773,1,1,156.0,1,19,1,5,10,136.8,1,0,0,1,0,0,0,0,6,6,6,14.0,0,0,6,6,6,13.5,0,11.1,0.6,2.02,Dropout,17-30
2560,1,17,5,9853,1,1,141.0,1,3,19,2,7,130.9,1,0,0,1,0,0,0,0,6,7,6,13.5,0,0,6,8,5,12.6,0,7.6,2.6,0.32,Graduate,17-30
2561,1,1,3,9500,1,1,143.0,1,19,37,7,7,127.0,1,0,0,1,0,0,0,0,8,8,8,13.07375,0,0,8,8,8,13.07375,0,9.4,-0.8,-3.12,Graduate,17-30
2562,2,39,1,9500,1,19,133.1,1,38,38,2,10,120.0,0,0,0,1,0,0,0,0,7,9,2,10.75,0,0,7,9,0,0.0,0,16.2,0.3,-0.92,Dropout,31-40
2563,1,1,1,9238,1,1,133.0,1,38,1,2,4,126.0,0,0,0,1,0,0,0,0,6,11,1,12.0,0,0,5,10,0,0.0,0,9.4,-0.8,-3.12,Enrolled,17-30
2564,1,1,1,9254,1,1,172.0,41,37,37,5,5,153.8,1,0,0,1,0,1,1,0,6,6,6,14.0,0,0,6,6,6,13.33333333,0,10.8,1.4,1.74,Graduate,17-30
2565,1,15,1,9238,1,1,140.0,26,19,19,9,6,140.0,0,0,0,1,1,0,1,0,6,7,6,12.33333333,0,0,6,7,6,13.42857143,0,11.1,0.6,2.02,Graduate,17-30
2566,1,17,1,9500,1,1,142.0,1,38,1,5,4,136.6,0,0,0,1,0,1,0,0,7,7,7,13.46428571,0,0,8,9,8,14.78888889,0,12.4,0.5,1.79,Graduate,17-30
2567,1,39,1,8014,0,1,140.0,1,19,1,9,8,105.0,0,0,0,1,0,0,0,0,6,14,3,10.66666667,1,0,6,9,5,11.2,0,15.5,2.8,-4.06,Enrolled,17-30
2568,1,39,1,9147,1,12,133.1,1,37,37,9,7,139.4,0,0,1,1,0,0,0,0,5,6,5,11.6,0,0,5,8,5,12.2,0,7.6,2.6,0.32,Enrolled,41-50
2569,1,1,2,9773,1,1,148.0,1,19,1,3,9,140.0,1,0,0,1,0,1,0,0,6,6,6,13.66666667,0,0,6,6,6,14.66666667,0,16.2,0.3,-0.92,Graduate,17-30
2570,1,1,4,9500,1,1,137.0,1,19,37,9,7,130.8,0,0,1,1,0,0,0,0,8,9,8,14.4025,1,0,8,9,8,14.4025,1,9.4,-0.8,-3.12,Graduate,17-30
2571,1,1,1,9500,1,1,143.0,1,38,38,9,9,138.8,1,0,0,1,0,0,0,0,7,9,7,15.46875,0,0,8,8,8,16.3875,0,11.1,0.6,2.02,Graduate,31-40
2572,1,1,1,9238,1,1,133.1,1,1,1,4,10,110.0,0,0,1,1,0,0,0,0,6,8,6,12.625,0,0,6,6,6,14.16666667,0,12.7,3.7,-1.7,Graduate,17-30
2573,1,1,4,9500,1,1,138.0,1,37,19,9,9,127.8,1,0,0,1,0,0,0,0,7,7,6,14.98333333,0,0,7,7,6,14.98333333,0,7.6,2.6,0.32,Graduate,17-30
2574,1,16,3,9773,1,1,138.0,1,37,38,4,9,134.2,1,0,0,1,0,1,0,0,6,6,6,15.0,0,0,6,6,6,13.0,0,11.1,0.6,2.02,Graduate,17-30
2575,2,39,1,8014,0,1,150.0,1,37,37,7,5,143.0,0,0,0,1,0,0,0,5,9,9,9,15.88888889,0,3,7,7,7,14.14285714,0,12.7,3.7,-1.7,Graduate,31-40
2576,1,44,1,9085,1,39,120.0,1,37,37,9,9,120.0,1,0,1,1,0,0,0,0,6,14,4,11.5,0,0,6,14,3,11.0,0,16.2,0.3,-0.92,Dropout,31-40
2577,1,1,4,9254,1,1,110.0,1,37,37,9,7,113.2,1,0,0,1,0,0,0,0,6,14,2,10.5,0,0,6,11,1,10.0,0,10.8,1.4,1.74,Dropout,17-30
2578,1,17,4,9500,1,1,146.0,1,19,37,5,8,135.8,1,0,0,1,0,0,0,0,7,7,6,13.98333333,0,0,7,7,6,13.98333333,0,7.6,2.6,0.32,Graduate,17-30
2579,1,1,1,9238,1,1,148.0,1,37,37,9,9,143.5,0,0,0,1,0,0,0,0,6,6,6,13.0,0,0,6,6,6,12.83333333,0,10.8,1.4,1.74,Graduate,17-30
2580,1,1,1,9238,1,1,145.0,1,19,37,4,7,148.9,1,0,0,1,0,1,0,0,6,6,6,13.66666667,0,0,6,6,6,13.0,0,10.8,1.4,1.74,Graduate,17-30
2581,1,39,1,9003,1,1,133.1,1,38,38,4,7,115.6,1,0,0,0,0,0,0,0,6,8,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,Dropout,17-30
2582,1,1,1,9147,1,1,160.0,1,38,37,9,5,159.3,0,0,0,1,0,0,0,0,5,5,5,14.4,0,0,5,5,5,15.4,0,7.6,2.6,0.32,Graduate,17-30
2583,1,39,1,9991,0,1,150.0,1,19,37,9,8,138.5,0,0,0,1,0,0,0,0,5,10,4,12.0,0,0,5,9,4,11.25,0,12.7,3.7,-1.7,Enrolled,17-30
2584,1,1,1,9853,1,1,130.0,1,19,12,9,4,133.2,1,0,0,1,0,0,0,0,6,6,6,14.16666667,0,0,6,7,6,13.66666667,0,7.6,2.6,0.32,Graduate,17-30
2585,1,17,2,8014,0,1,120.0,1,37,34,0,0,117.6,1,0,0,1,0,0,0,0,6,8,5,12.2,0,0,6,7,6,12.0,0,7.6,2.6,0.32,Graduate,17-30
2586,1,18,2,9147,1,1,115.0,1,1,37,5,5,108.7,1,0,0,1,0,0,0,0,5,8,3,12.0,1,0,5,9,3,12.66666667,0,9.4,-0.8,-3.12,Enrolled,17-30
2587,1,1,4,9147,1,1,133.1,1,1,19,4,6,106.0,1,0,0,1,0,0,0,0,5,11,2,10.5,0,0,5,14,1,11.0,0,12.7,3.7,-1.7,Enrolled,17-30
2588,1,17,1,9853,1,1,120.0,1,37,37,9,10,122.6,0,0,0,1,0,0,0,0,6,8,3,12.33333333,0,0,6,11,2,10.5,0,12.7,3.7,-1.7,Dropout,17-30
2589,1,1,4,9853,1,1,134.0,1,19,1,5,9,127.4,1,0,0,1,0,0,0,0,6,7,5,12.2,0,0,6,7,5,12.2,0,10.8,1.4,1.74,Enrolled,17-30
2590,1,39,1,9003,1,1,133.1,1,19,19,9,9,100.0,0,0,0,1,0,0,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,Dropout,17-30
2591,1,1,1,9853,1,1,133.1,1,19,37,9,9,95.0,1,0,1,0,0,0,0,0,7,10,6,11.5,0,0,7,8,6,13.16666667,0,11.1,0.6,2.02,Enrolled,17-30
2592,1,7,1,9147,1,3,130.0,1,37,19,9,8,130.0,0,0,0,1,0,0,0,4,9,9,9,10.88888889,0,3,10,18,10,11.61538462,0,10.8,1.4,1.74,Graduate,17-30
2593,1,39,1,9556,1,1,120.0,1,19,19,4,5,122.8,0,0,0,1,0,0,0,0,7,12,6,12.16666667,0,0,8,8,8,11.675,0,13.9,-0.3,0.79,Dropout,17-30
2594,1,17,1,9147,1,1,115.0,1,19,19,7,7,115.0,1,0,0,1,0,0,0,0,5,7,2,10.0,1,0,5,9,1,12.0,0,9.4,-0.8,-3.12,Enrolled,17-30
2595,1,17,1,9070,1,1,135.0,1,19,37,5,9,145.9,0,0,0,1,0,1,0,0,6,6,6,12.66666667,0,0,6,6,6,12.16666667,0,16.2,0.3,-0.92,Graduate,17-30
2596,1,1,1,9070,1,1,133.1,1,1,37,5,9,143.0,1,0,1,1,0,0,0,0,6,9,5,11.4,0,0,6,8,5,12.2,0,12.7,3.7,-1.7,Dropout,17-30
2597,1,43,1,171,1,1,145.0,1,19,38,9,9,100.0,0,0,0,1,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Dropout,17-30
2598,1,17,3,9085,1,1,130.0,1,19,37,5,5,121.3,1,0,0,1,0,0,0,0,5,14,2,13.0,2,0,5,8,4,12.0,1,9.4,-0.8,-3.12,Enrolled,17-30
2599,1,17,3,9853,1,1,118.0,1,38,38,7,7,121.2,1,0,0,1,0,0,0,0,6,8,5,13.4,0,0,6,7,5,12.0,0,7.6,2.6,0.32,Enrolled,17-30
2600,1,17,3,9853,1,1,138.0,1,37,37,5,9,125.1,1,1,0,1,0,1,0,0,6,6,6,13.5,0,0,6,8,5,12.8,0,12.7,3.7,-1.7,Dropout,17-30
2601,1,17,1,9254,1,1,122.0,1,1,1,4,9,112.9,1,0,0,1,0,0,0,0,6,14,4,12.25,0,0,6,11,3,11.33333333,0,7.6,2.6,0.32,Enrolled,17-30
2602,1,1,3,9238,1,1,126.0,1,38,19,5,8,120.8,1,0,0,1,0,0,0,0,6,7,6,12.28571429,0,0,6,7,6,12.83333333,0,12.4,0.5,1.79,Graduate,17-30
2603,1,1,5,9085,1,1,121.0,1,38,37,9,8,114.0,1,0,0,0,0,0,0,0,5,12,0,0.0,4,0,5,8,0,0.0,1,9.4,-0.8,-3.12,Dropout,17-30
2604,1,17,1,9238,1,1,152.0,1,37,37,7,5,132.1,1,0,0,1,0,0,0,0,6,10,2,10.5,0,0,6,11,1,13.0,0,9.4,-0.8,-3.12,Dropout,17-30
2605,2,44,1,9085,1,39,160.0,1,37,37,192,192,160.0,0,0,0,1,0,0,0,0,5,12,3,14.0,2,0,5,8,5,12.0,1,9.4,-0.8,-3.12,Graduate,17-30
2606,1,10,1,9085,1,1,134.0,1,37,37,5,5,134.0,1,0,0,1,0,0,0,2,5,7,5,14.2,0,0,5,10,5,12.2,0,12.7,3.7,-1.7,Graduate,17-30
2607,1,1,1,9773,1,1,128.0,1,37,1,9,7,124.2,1,0,0,1,0,0,0,0,6,8,5,13.0,0,0,6,7,6,13.14285714,0,15.5,2.8,-4.06,Dropout,17-30
2608,1,17,4,9254,1,1,125.0,1,38,38,5,5,115.6,1,0,0,1,0,0,0,0,6,6,6,11.0,0,0,6,8,4,12.75,0,9.4,-0.8,-3.12,Graduate,17-30
2609,2,43,1,9991,0,1,130.0,1,37,37,9,9,128.2,0,0,0,1,0,0,0,3,8,9,3,11.0,0,2,7,7,2,10.0,0,9.4,-0.8,-3.12,Dropout,31-40
2610,1,17,2,9500,1,1,138.0,1,1,38,5,8,132.8,1,0,0,1,0,0,0,0,7,9,6,12.38571429,0,0,8,9,8,13.75555556,0,13.9,-0.3,0.79,Graduate,17-30
2611,1,17,2,9773,1,1,121.0,1,1,1,5,5,123.1,1,0,0,1,1,0,0,0,6,12,4,14.75,0,0,6,7,4,12.25,0,9.4,-0.8,-3.12,Graduate,17-30
2612,1,1,1,9130,1,1,134.0,41,1,19,5,5,125.6,1,0,0,1,0,0,1,0,5,6,5,16.16666667,0,0,5,6,5,15.83333333,0,12.7,3.7,-1.7,Graduate,17-30
2613,1,39,1,9991,0,1,130.0,1,1,38,4,9,115.0,0,0,0,1,1,0,0,0,5,7,0,0.0,0,0,5,8,0,0.0,0,16.2,0.3,-0.92,Dropout,17-30
2614,1,1,4,9119,1,1,126.0,1,3,19,2,9,123.6,1,0,0,1,1,0,0,0,5,6,5,12.4,0,0,5,9,3,13.0,0,8.9,1.4,3.51,Dropout,17-30
2615,1,1,1,9130,1,1,148.0,1,1,1,9,9,141.7,0,0,0,0,1,0,0,0,6,8,5,11.6,0,0,6,11,4,13.0,0,8.9,1.4,3.51,Dropout,17-30
2616,1,17,1,9853,1,1,160.0,1,19,38,5,7,139.0,1,0,0,1,0,1,0,0,6,8,5,12.2,0,0,6,13,0,0.0,0,9.4,-0.8,-3.12,Dropout,17-30
2617,1,17,1,9254,1,1,118.0,1,1,19,5,4,118.0,0,0,0,1,0,1,0,0,6,7,5,11.0,0,0,6,7,5,12.8,0,12.4,0.5,1.79,Graduate,17-30
2618,1,17,2,9853,1,1,150.0,1,38,19,5,5,142.0,1,0,0,1,0,1,0,0,6,8,6,12.33333333,0,0,6,7,5,12.4,0,10.8,1.4,1.74,Dropout,17-30
2619,1,44,1,9238,1,1,140.0,1,1,1,5,5,143.4,0,0,0,1,0,1,0,3,6,6,6,14.83333333,0,2,6,7,6,12.57142857,0,13.9,-0.3,0.79,Graduate,17-30
2620,1,42,1,9070,1,1,100.0,1,3,2,2,2,115.9,0,0,0,1,0,0,0,9,10,15,9,11.55555556,0,7,11,17,10,11.9,0,9.4,-0.8,-3.12,Enrolled,17-30
2621,1,1,1,9070,1,1,110.0,1,1,37,9,9,105.1,1,0,0,1,0,1,0,0,6,6,6,12.0,0,0,6,6,6,11.83333333,0,12.4,0.5,1.79,Graduate,17-30
2622,1,51,1,8014,0,42,140.0,1,19,37,134,193,138.0,1,0,1,1,0,1,0,13,13,13,11,12.72727273,0,9,11,11,10,12.6,0,8.9,1.4,3.51,Graduate,17-30
2623,1,43,1,9991,0,1,133.1,41,37,37,9,8,114.7,0,0,0,1,0,0,1,2,2,2,2,10.5,0,1,1,1,1,11.0,0,10.8,1.4,1.74,Dropout,31-40
2624,1,1,4,9773,1,1,140.0,22,1,37,3,9,130.5,1,0,0,1,0,0,1,0,6,6,6,12.33333333,0,0,6,6,6,12.0,0,12.7,3.7,-1.7,Graduate,17-30
2625,1,39,1,9991,0,1,110.0,1,37,37,9,9,134.3,0,0,0,1,1,0,0,0,5,10,0,0.0,0,0,5,7,1,12.0,0,10.8,1.4,1.74,Dropout,17-30
2626,1,1,1,9500,1,1,148.0,1,1,1,4,3,137.5,0,0,0,1,1,0,0,0,7,7,7,14.84285714,0,0,8,9,8,14.38888889,0,16.2,0.3,-0.92,Graduate,17-30
2627,1,1,1,9500,1,1,137.0,1,1,19,4,4,125.3,0,0,0,1,1,0,0,0,7,7,7,12.2,0,0,7,7,7,12.2,0,7.6,2.6,0.32,Enrolled,17-30
2628,1,1,1,9147,1,1,120.0,1,1,19,7,7,111.3,0,0,0,1,1,1,0,0,5,10,4,10.8,0,0,5,10,4,11.75,0,15.5,2.8,-4.06,Enrolled,17-30
2629,1,39,9,9991,0,1,120.0,1,38,38,9,5,144.8,0,0,0,1,1,0,0,0,5,7,4,12.75,0,0,5,7,5,14.33333333,0,10.8,1.4,1.74,Enrolled,17-30
2630,1,39,1,9991,0,1,130.0,1,1,1,9,7,152.1,0,0,0,1,1,0,0,0,5,13,2,11.0,0,0,5,12,1,12.0,0,11.1,0.6,2.02,Dropout,17-30
2631,1,17,1,9254,1,1,132.0,1,38,38,0,5,126.1,0,0,0,1,1,0,0,0,6,9,4,10.75,0,0,6,12,0,0.0,0,7.6,2.6,0.32,Dropout,17-30
2632,1,43,1,9500,1,1,130.0,1,1,1,7,4,136.0,1,0,0,1,1,0,0,0,8,9,8,12.55375,1,0,8,9,8,12.55375,1,9.4,-0.8,-3.12,Graduate,17-30
2633,1,1,4,9500,1,1,128.0,1,19,1,4,4,124.3,1,0,0,1,1,0,0,0,8,8,7,12.66571429,0,0,8,8,7,12.66571429,0,10.8,1.4,1.74,Graduate,17-30
2634,1,1,1,9670,1,1,132.0,1,1,19,7,5,129.9,1,0,0,1,1,0,0,0,6,10,6,12.71428571,0,0,6,8,4,13.0,0,12.4,0.5,1.79,Enrolled,17-30
2635,1,39,2,9556,1,1,133.1,1,3,1,2,4,136.1,0,0,0,1,1,0,0,0,7,7,2,11.75,0,0,5,10,0,0.0,0,12.4,0.5,1.79,Dropout,17-30
2636,1,1,2,9254,1,1,120.0,1,37,37,9,9,115.1,1,0,0,0,1,0,0,0,6,11,3,11.0,0,0,6,14,0,0.0,0,9.4,-0.8,-3.12,Dropout,17-30
2637,1,16,2,171,1,1,145.0,1,3,3,2,2,143.6,1,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Graduate,17-30
2638,1,17,1,9147,1,1,127.0,1,37,38,9,7,115.8,1,0,0,1,1,0,0,0,5,5,5,13.4,0,0,5,6,5,12.2,0,11.1,0.6,2.02,Graduate,17-30
2639,1,1,2,171,1,1,135.0,1,19,19,4,7,149.0,1,0,0,1,1,0,0,14,17,21,17,12.57894737,0,15,17,20,17,12.11764706,0,11.1,0.6,2.02,Graduate,17-30
2640,2,39,1,9119,1,19,133.1,1,37,37,9,9,100.0,0,0,0,1,1,0,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,16.2,0.3,-0.92,Dropout,31-40
2641,1,1,1,9773,1,1,125.0,1,38,38,9,9,133.4,1,0,0,1,1,1,0,0,6,8,6,12.0,0,0,6,8,6,11.5,0,13.9,-0.3,0.79,Graduate,17-30
2642,1,17,5,9670,1,1,127.0,1,3,4,2,2,122.8,0,0,0,1,1,0,0,0,6,6,3,12.33333333,0,0,6,9,0,0.0,0,10.8,1.4,1.74,Dropout,17-30
2643,1,39,1,9991,0,1,133.1,1,37,1,5,4,151.2,0,0,0,1,1,0,0,0,5,11,4,11.5,0,0,5,11,3,13.5,0,12.4,0.5,1.79,Dropout,17-30
2644,1,39,1,9003,1,1,150.0,1,37,19,6,4,137.0,0,0,0,1,1,0,0,1,6,7,5,12.8,0,1,6,11,5,13.83333333,0,15.5,2.8,-4.06,Graduate,31-40
2645,1,1,1,171,1,1,133.1,1,1,37,7,7,118.0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,Dropout,17-30
2646,1,43,1,9070,1,1,150.0,1,3,39,3,7,126.4,0,0,0,1,1,0,0,5,7,8,7,13.28571429,0,3,8,11,7,12.14285714,0,12.4,0.5,1.79,Enrolled,17-30
2647,1,44,1,9003,1,39,130.0,1,38,38,9,5,130.0,0,0,1,0,1,0,0,0,6,16,4,11.8,0,0,6,15,2,12.0,0,16.2,0.3,-0.92,Dropout,17-30
2648,1,43,1,8014,0,12,133.1,1,37,1,9,10,112.5,0,0,0,1,1,0,0,6,13,13,6,11.33333333,0,2,11,11,2,13.5,0,16.2,0.3,-0.92,Dropout,41-50
2649,1,1,1,9500,1,1,125.0,1,19,38,9,8,118.3,0,0,0,1,1,0,0,0,8,12,5,12.002,1,0,8,12,5,12.002,1,10.8,1.4,1.74,Dropout,17-30
2650,1,1,1,9500,1,1,127.0,1,3,1,2,8,121.4,0,0,0,1,1,0,0,0,7,10,5,13.97666667,0,0,8,9,8,13.22222222,0,12.4,0.5,1.79,Enrolled,17-30
2651,1,7,1,9003,1,3,140.0,1,3,19,2,10,140.0,0,0,0,0,1,0,0,0,6,10,5,15.2,0,1,6,9,1,11.0,0,15.5,2.8,-4.06,Dropout,31-40
2652,1,1,1,9670,1,1,110.0,1,3,19,4,5,109.0,0,0,0,1,1,1,0,0,6,7,6,13.14285714,0,0,6,8,6,14.16666667,0,15.5,2.8,-4.06,Graduate,17-30
2653,2,39,2,9147,1,1,133.1,1,37,37,5,7,110.0,0,0,0,1,1,0,0,0,5,14,0,0.0,1,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout,41-50
2654,1,17,5,9500,1,1,124.0,1,3,38,2,1,119.8,0,0,0,1,1,0,0,0,8,11,7,13.86714286,0,0,8,11,7,13.86714286,0,10.8,1.4,1.74,Graduate,17-30
2655,1,39,1,9500,1,1,114.0,1,37,37,9,9,130.0,0,0,0,1,1,0,0,0,8,11,6,12.675,0,0,8,11,6,12.675,0,12.7,3.7,-1.7,Graduate,17-30
2656,1,16,1,171,1,1,155.0,1,1,3,5,10,167.3,1,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Graduate,17-30
2657,1,17,2,9853,1,1,114.0,1,1,19,9,9,111.9,1,0,0,1,1,1,0,0,6,6,6,12.0,0,0,6,7,6,12.5,0,7.6,2.6,0.32,Enrolled,17-30
2658,1,1,1,171,1,1,133.1,1,38,37,5,5,136.0,1,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Dropout,17-30
2659,1,1,1,9254,1,1,125.0,1,37,37,3,3,124.0,0,0,0,1,1,1,0,0,6,7,6,11.0,0,0,6,6,5,12.2,0,11.1,0.6,2.02,Dropout,17-30
2660,2,39,1,9991,0,1,120.0,1,19,37,3,9,132.9,0,0,0,1,1,0,0,0,5,11,4,10.75,0,0,5,11,4,11.33333333,0,13.9,-0.3,0.79,Dropout,31-40
2661,2,39,1,9773,1,38,100.0,1,37,37,9,7,154.0,1,0,0,1,1,0,0,0,6,7,5,14.2,0,0,6,6,6,14.16666667,0,9.4,-0.8,-3.12,Graduate,51-60
2662,1,1,1,9500,1,1,133.1,1,1,19,3,5,115.0,0,0,0,0,1,0,0,0,7,11,4,12.6,0,0,7,7,4,11.575,0,16.2,0.3,-0.92,Dropout,17-30
2663,1,39,1,9991,0,1,120.0,1,1,1,5,5,96.0,1,0,0,0,1,0,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,Dropout,31-40
2664,2,39,1,9991,0,1,120.0,1,37,3,9,3,168.2,0,0,0,1,1,0,0,0,5,6,5,14.0,0,0,5,6,5,14.16666667,0,12.4,0.5,1.79,Graduate,41-50
2665,2,39,1,9773,1,1,110.0,1,37,37,9,10,140.0,0,0,1,0,1,0,0,0,6,16,2,10.0,0,0,6,12,4,12.25,0,10.8,1.4,1.74,Dropout,41-50
2666,1,17,4,9070,1,1,144.0,1,38,1,9,9,137.4,1,0,0,1,1,0,0,0,6,6,6,13.83333333,0,0,6,8,6,13.125,0,10.8,1.4,1.74,Graduate,17-30
2667,2,39,1,9991,0,19,133.1,1,19,19,4,4,150.0,0,0,0,0,1,0,0,0,5,8,2,11.0,0,0,5,5,1,11.0,0,15.5,2.8,-4.06,Dropout,41-50
2668,2,39,1,9500,1,19,133.1,1,37,38,9,7,100.5,1,0,0,1,1,0,0,0,8,8,7,11.63571429,0,0,8,8,7,11.63571429,0,10.8,1.4,1.74,Enrolled,41-50
2669,1,39,1,8014,0,1,133.1,1,37,38,9,9,148.5,0,0,0,1,1,0,0,0,6,6,4,12.25,0,0,5,5,0,0.0,0,11.1,0.6,2.02,Dropout,31-40
2670,1,17,5,9119,1,1,138.0,1,19,19,5,5,123.3,1,0,1,1,1,0,0,0,5,9,4,12.5,0,0,5,11,5,11.28571429,0,12.4,0.5,1.79,Enrolled,17-30
2671,2,39,1,9991,0,1,120.0,1,38,38,1,4,138.7,0,0,0,1,1,0,0,0,5,5,5,13.8,0,0,5,6,5,13.66666667,0,10.8,1.4,1.74,Graduate,41-50
2672,1,1,2,9254,1,1,120.0,1,19,1,9,8,117.2,0,0,0,1,1,0,0,0,6,8,3,12.0,0,0,6,9,1,11.0,0,15.5,2.8,-4.06,Dropout,17-30
2673,2,39,1,9991,0,1,160.0,1,34,34,99,99,114.3,0,0,0,1,1,0,0,0,5,9,3,11.0,0,0,5,8,4,12.5,1,7.6,2.6,0.32,Enrolled,31-40
2674,1,17,1,9670,1,1,134.0,1,19,37,5,5,125.3,1,0,0,1,1,1,0,0,6,7,4,13.75,0,0,6,10,6,11.55555556,0,10.8,1.4,1.74,Graduate,17-30
2675,1,1,1,9254,1,1,133.1,1,37,37,1,1,97.0,0,0,0,1,1,0,0,0,6,6,6,10.66666667,0,0,6,8,4,11.25,0,10.8,1.4,1.74,Enrolled,17-30
2676,2,42,1,9556,1,1,110.0,1,37,37,9,6,140.0,0,0,0,1,1,0,0,0,7,7,0,0.0,0,0,8,13,2,13.15,0,16.2,0.3,-0.92,Dropout,41-50
2677,1,43,1,9991,0,1,130.0,1,37,37,9,9,124.0,0,0,0,1,1,0,0,1,5,6,5,13.83333333,0,0,5,7,5,15.4,0,9.4,-0.8,-3.12,Graduate,31-40
2678,1,44,1,9003,1,39,140.0,1,38,1,134,134,140.0,1,0,1,1,1,0,0,0,6,6,0,0.0,0,0,6,7,0,0.0,0,8.9,1.4,3.51,Enrolled,17-30
2679,1,39,1,9991,0,1,150.0,1,37,38,175,103,127.0,0,0,0,1,1,0,0,0,5,5,5,15.8,0,0,5,5,5,16.8,0,8.9,1.4,3.51,Graduate,31-40
2680,4,43,1,9500,1,19,100.0,1,34,34,0,0,110.0,0,0,0,1,1,0,0,11,14,26,12,12.52608696,1,11,14,26,12,12.52608696,1,7.6,2.6,0.32,Graduate,17-30
2681,2,39,1,9500,1,19,133.1,1,38,38,7,8,170.0,0,0,0,1,1,0,0,0,7,9,6,12.78333333,0,0,8,11,0,0.0,0,16.2,0.3,-0.92,Dropout,31-40
2682,1,7,1,9991,0,3,120.0,1,37,37,6,7,120.0,0,0,1,0,1,0,0,0,5,5,0,0.0,0,0,5,5,1,10.0,0,11.1,0.6,2.02,Dropout,41-50
2683,1,17,1,9085,1,1,133.1,1,1,19,5,9,130.0,0,0,0,1,1,0,0,0,5,8,3,13.0,0,0,5,8,3,10.66666667,0,7.6,2.6,0.32,Graduate,17-30
2684,1,7,1,9003,1,3,130.0,1,1,19,5,9,130.0,0,0,0,1,1,0,0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,Dropout,17-30
2685,1,1,2,9119,1,1,126.0,1,1,38,141,192,122.5,1,0,0,1,1,0,0,0,5,7,5,10.8,0,0,5,9,3,12.0,0,8.9,1.4,3.51,Enrolled,17-30
2686,1,51,1,9147,1,1,130.0,1,19,38,9,8,115.7,0,0,0,1,1,0,0,0,5,7,5,11.0,0,0,5,7,3,10.0,0,8.9,1.4,3.51,Enrolled,17-30
2687,1,42,1,9119,1,1,140.0,1,19,19,90,90,120.0,0,0,1,0,1,0,0,0,4,4,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,31-40
2688,1,1,1,9119,1,1,140.0,1,37,19,9,9,166.0,1,0,1,1,1,0,0,0,5,7,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Enrolled,17-30
2689,1,17,1,9773,1,1,145.0,1,1,38,90,8,132.8,1,0,0,0,1,0,0,0,6,10,2,12.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout,17-30
2690,1,17,1,9147,1,1,133.1,1,19,19,9,7,100.0,0,0,0,1,1,0,0,0,5,7,4,10.75,0,0,5,10,2,11.0,3,16.2,0.3,-0.92,Dropout,17-30
2691,1,1,1,9147,1,1,127.0,1,1,4,9,10,121.8,0,0,0,1,1,0,0,0,5,8,5,11.6,0,0,5,10,4,13.5,3,16.2,0.3,-0.92,Graduate,17-30
2692,1,17,4,9147,1,1,114.0,1,19,19,4,4,109.5,1,0,0,1,1,1,0,0,5,6,5,11.8,0,0,5,8,4,11.6,0,8.9,1.4,3.51,Graduate,17-30
